date,flag,geartype,effort
2012-01-30,IND,drifting_longlines,9.0725
2012-01-30,JPN,drifting_longlines,906.7804
2012-01-30,KHM,drifting_longlines,23.7718
2012-01-30,KOR,drifting_longlines,724.9491
2012-01-30,KOR,set_longlines,145.226
2012-01-30,NCL,drifting_longlines,63.561
2012-01-30,NOR,set_longlines,23.6182
2012-01-30,NZL,drifting_longlines,26.2937
2012-01-30,NZL,set_longlines,23.6307
2012-01-30,PRT,drifting_longlines,72.8097
2012-01-30,REU,drifting_longlines,25.177
2012-01-30,RUS,set_longlines,23.7192
2012-01-30,TWN,drifting_longlines,25.6146
2012-01-30,UKR,set_longlines,24.5991
2012-01-31,ARG,set_longlines,85.9134
2012-01-31,CHL,set_longlines,214.9906
2012-01-31,ESP,drifting_longlines,276.0739
2012-01-31,ESP,set_longlines,23.6544
2012-01-31,FRA,drifting_longlines,288.8698
2012-01-31,FRA,set_longlines,137.81
2012-01-31,GBR,set_longlines,48.3429
2012-01-31,JPN,drifting_longlines,897.957
2012-01-31,KHM,drifting_longlines,23.8069
2012-01-31,KOR,drifting_longlines,657.7763
2012-01-31,KOR,set_longlines,134.4401
2012-01-31,NCL,drifting_longlines,68.7336
2012-01-31,NOR,set_longlines,23.6099
2012-01-31,NZL,drifting_longlines,21.0652
2012-01-31,NZL,set_longlines,23.7104
2012-01-31,PRT,drifting_longlines,69.7882
2012-01-31,REU,drifting_longlines,23.7439
2012-01-31,RUS,set_longlines,23.6382
2012-01-31,SHN,set_longlines,0
2012-01-31,TWN,drifting_longlines,22.1154
2012-01-31,UKR,set_longlines,23.1348
2012-02-01,ARG,set_longlines,107.3306
2012-02-01,CHL,set_longlines,201.4568
2012-02-01,ESP,drifting_longlines,294.6489
2012-02-01,ESP,set_longlines,23.6512
2012-02-01,FRA,drifting_longlines,288.2195
2012-02-01,FRA,set_longlines,121.393
2012-02-01,GBR,set_longlines,46.517
2012-02-01,JPN,drifting_longlines,909.576
2012-02-01,KHM,drifting_longlines,23.7514
2012-02-01,KOR,drifting_longlines,602.4352
2012-02-01,KOR,set_longlines,119.1671
2012-02-01,NCL,drifting_longlines,89.1551
2012-02-01,NOR,set_longlines,25.1739
2012-02-01,NZL,drifting_longlines,25.1663
2012-02-01,NZL,set_longlines,25.0573
2012-02-01,PRT,drifting_longlines,73.2453
2012-02-01,REU,drifting_longlines,23.6083
2012-02-01,RUS,set_longlines,25.053
2012-02-01,SHN,set_longlines,26.8413
2012-02-01,TWN,drifting_longlines,23.6103
2012-02-01,UKR,set_longlines,23.0164
2012-02-02,ARG,set_longlines,93.2104
2012-02-02,CHL,set_longlines,225.6047
2012-02-02,ESP,drifting_longlines,288.2604
2012-02-02,ESP,set_longlines,25.2107
2012-02-02,FRA,drifting_longlines,283.2011
2012-02-02,FRA,set_longlines,118.2735
2012-02-02,GBR,set_longlines,48.3812
2012-02-02,JPN,drifting_longlines,906.5753
2012-02-02,KHM,drifting_longlines,23.8198
2012-02-02,KOR,drifting_longlines,498.9766
2012-02-02,KOR,set_longlines,122.282
2012-02-02,NCL,drifting_longlines,82.037
2012-02-02,NOR,set_longlines,23.6879
2012-02-02,NZL,drifting_longlines,23.7386
2012-02-02,NZL,set_longlines,23.6959
2012-02-02,PRT,drifting_longlines,71.0292
2012-02-02,REU,drifting_longlines,23.6344
2012-02-02,RUS,set_longlines,25.4648
2012-02-02,SHN,set_longlines,15.7416
2012-02-02,TWN,drifting_longlines,23.9292
2012-02-02,UKR,set_longlines,23.1052
2012-02-03,ARG,set_longlines,95.565
2012-02-03,CHL,set_longlines,219.0494
2012-02-03,ESP,drifting_longlines,290.7043
2012-02-03,ESP,set_longlines,23.6597
2012-02-03,FRA,drifting_longlines,261.647
2012-02-03,FRA,set_longlines,107.945
2012-02-03,GBR,set_longlines,46.711
2012-02-03,JPN,drifting_longlines,908.0308
2012-02-03,KHM,drifting_longlines,23.7815
2012-02-03,KOR,drifting_longlines,508.3308
2012-02-03,KOR,set_longlines,116.1461
2012-02-03,NCL,drifting_longlines,71.6631
2012-02-03,NOR,set_longlines,23.8263
2012-02-03,NZL,drifting_longlines,23.5671
2012-02-03,NZL,set_longlines,23.6103
2012-02-03,PRT,drifting_longlines,71.1244
2012-02-03,REU,drifting_longlines,25.1968
2012-02-03,RUS,set_longlines,47.285
2012-02-03,SHN,set_longlines,31.5109
2012-02-03,TWN,drifting_longlines,23.8347
2012-02-03,UKR,set_longlines,24.6069
2012-02-04,ARG,set_longlines,75.5164
2012-02-04,CHL,set_longlines,225.1404
2012-02-04,ESP,drifting_longlines,256.2215
2012-02-04,ESP,set_longlines,23.5852
2012-02-04,FRA,drifting_longlines,260.6707
2012-02-04,FRA,set_longlines,100.8102
2012-02-04,GBR,set_longlines,46.669
2012-02-04,JPN,drifting_longlines,943.8768
2012-02-04,KHM,drifting_longlines,25.5594
2012-02-04,KOR,drifting_longlines,498.5658
2012-02-04,KOR,set_longlines,122.3631
2012-02-04,NCL,drifting_longlines,71.4138
2012-02-04,NOR,set_longlines,23.4052
2012-02-04,NZL,drifting_longlines,23.5941
2012-02-04,NZL,set_longlines,23.7128
2012-02-04,PRT,drifting_longlines,70.0369
2012-02-04,REU,drifting_longlines,23.6428
2012-02-04,RUS,set_longlines,47.3155
2012-02-04,SHN,set_longlines,18.9469
2012-02-04,TWN,drifting_longlines,23.7099
2012-02-04,UKR,set_longlines,23.1162
2012-02-05,ARG,set_longlines,72.3989
2012-02-05,CHL,set_longlines,209.0332
2012-02-05,ESP,drifting_longlines,274.6487
2012-02-05,ESP,set_longlines,23.754
2012-02-05,FRA,drifting_longlines,235.8402
2012-02-05,FRA,set_longlines,108.1633
2012-02-05,GBR,set_longlines,47.3004
2012-02-05,JPN,drifting_longlines,898.0265
2012-02-05,KHM,drifting_longlines,23.8033
2012-02-05,KOR,drifting_longlines,484.3146
2012-02-05,KOR,set_longlines,121.0224
2012-02-05,NCL,drifting_longlines,72.8139
2012-02-05,NOR,set_longlines,24.301
2012-02-05,NZL,drifting_longlines,23.7579
2012-02-05,NZL,set_longlines,24.2458
2012-02-05,PRT,drifting_longlines,72.9049
2012-02-05,REU,drifting_longlines,23.6555
2012-02-05,RUS,set_longlines,47.972
2012-02-05,SHN,set_longlines,26.6724
2012-02-05,TWN,drifting_longlines,22.9094
2012-02-05,UKR,set_longlines,24.5701
2012-02-06,ARG,set_longlines,70.7985
2012-02-06,CHL,set_longlines,213.9223
2012-02-06,ESP,drifting_longlines,281.373
2012-02-06,ESP,set_longlines,23.6522
2012-02-06,FRA,drifting_longlines,237.584
2012-02-06,FRA,set_longlines,107.4122
2012-02-06,GBR,set_longlines,46.1627
2012-02-06,JPN,drifting_longlines,914.4813
2012-02-06,KHM,drifting_longlines,23.7985
2012-02-06,KOR,drifting_longlines,451.9196
2012-02-06,KOR,set_longlines,121.4305
2012-02-06,NCL,drifting_longlines,70.9205
2012-02-06,NOR,set_longlines,24.6658
2012-02-06,NZL,drifting_longlines,25.2108
2012-02-06,NZL,set_longlines,24.6326
2012-02-06,PRT,drifting_longlines,68.2215
2012-02-06,REU,drifting_longlines,23.6891
2012-02-06,RUS,set_longlines,49.8898
2012-02-06,SHN,set_longlines,26.9126
2012-02-06,TWN,drifting_longlines,11.549
2012-02-06,UKR,set_longlines,23.14
2012-02-07,ARG,set_longlines,64.3161
2012-02-07,CHL,set_longlines,210.5737
2012-02-07,ESP,drifting_longlines,294.2411
2012-02-07,ESP,set_longlines,25.1468
2012-02-07,FRA,drifting_longlines,270.3994
2012-02-07,FRA,set_longlines,128.9487
2012-02-07,GBR,set_longlines,51.2902
2012-02-07,JPN,drifting_longlines,917.6104
2012-02-07,KHM,drifting_longlines,23.7922
2012-02-07,KOR,drifting_longlines,453.0087
2012-02-07,KOR,set_longlines,101.7777
2012-02-07,NCL,drifting_longlines,50.6742
2012-02-07,NOR,set_longlines,23.4804
2012-02-07,NZL,drifting_longlines,20.3748
2012-02-07,NZL,set_longlines,23.4908
2012-02-07,PRT,drifting_longlines,72.7908
2012-02-07,REU,drifting_longlines,25.0993
2012-02-07,RUS,set_longlines,47.1324
2012-02-07,TWN,drifting_longlines,14.1579
2012-02-07,UKR,set_longlines,24.631
2012-02-08,ARG,set_longlines,75.588
2012-02-08,CHL,set_longlines,227.7995
2012-02-08,ESP,drifting_longlines,311.5044
2012-02-08,ESP,set_longlines,23.6489
2012-02-08,FRA,drifting_longlines,258.9807
2012-02-08,FRA,set_longlines,124.373
2012-02-08,GBR,set_longlines,43.3548
2012-02-08,JPN,drifting_longlines,944.0196
2012-02-08,KHM,drifting_longlines,23.7814
2012-02-08,KOR,drifting_longlines,452.204
2012-02-08,KOR,set_longlines,100.906
2012-02-08,NCL,drifting_longlines,47.178
2012-02-08,NOR,set_longlines,24.2351
2012-02-08,NZL,drifting_longlines,25.2546
2012-02-08,NZL,set_longlines,24.2245
2012-02-08,PRT,drifting_longlines,73.4584
2012-02-08,REU,drifting_longlines,23.7073
2012-02-08,RUS,set_longlines,47.8243
2012-02-08,SHN,set_longlines,4.6305
2012-02-08,UKR,set_longlines,23.065
2012-02-09,ARG,set_longlines,70.8245
2012-02-09,CHL,set_longlines,206.3836
2012-02-09,ESP,drifting_longlines,307.7783
2012-02-09,ESP,set_longlines,23.7377
2012-02-09,FRA,drifting_longlines,227.7004
2012-02-09,FRA,set_longlines,104.1375
2012-02-09,GBR,set_longlines,45.3392
2012-02-09,JPN,drifting_longlines,960.7826
2012-02-09,KHM,drifting_longlines,23.7798
2012-02-09,KOR,drifting_longlines,455.4081
2012-02-09,KOR,set_longlines,117.5978
2012-02-09,NCL,drifting_longlines,43.8193
2012-02-09,NOR,set_longlines,23.103
2012-02-09,NZL,drifting_longlines,25.2645
2012-02-09,NZL,set_longlines,23.0161
2012-02-09,PRT,drifting_longlines,70.9943
2012-02-09,REU,drifting_longlines,23.6292
2012-02-09,RUS,set_longlines,46.6821
2012-02-09,SHN,set_longlines,23.6477
2012-02-09,UKR,set_longlines,23.0385
2012-02-10,ARG,set_longlines,71.1081
2012-02-10,CHL,set_longlines,230.3103
2012-02-10,ESP,drifting_longlines,304.275
2012-02-10,ESP,set_longlines,23.6881
2012-02-10,FRA,drifting_longlines,188.8256
2012-02-10,FRA,set_longlines,74.2488
2012-02-10,GBR,set_longlines,51.7699
2012-02-10,JPN,drifting_longlines,918.1655
2012-02-10,KHM,drifting_longlines,23.7857
2012-02-10,KOR,drifting_longlines,499.2119
2012-02-10,KOR,set_longlines,113.0405
2012-02-10,NCL,drifting_longlines,53.9289
2012-02-10,NOR,set_longlines,25.1363
2012-02-10,NZL,drifting_longlines,25.184
2012-02-10,NZL,set_longlines,25.2005
2012-02-10,PRT,drifting_longlines,68.5169
2012-02-10,REU,drifting_longlines,23.7033
2012-02-10,RUS,set_longlines,49.852
2012-02-10,UKR,set_longlines,24.6727
2012-02-11,ARG,set_longlines,75.1717
2012-02-11,CHL,set_longlines,209.2443
2012-02-11,ESP,drifting_longlines,319.3316
2012-02-11,ESP,set_longlines,23.6072
2012-02-11,FRA,drifting_longlines,168.6143
2012-02-11,FRA,set_longlines,110.7147
2012-02-11,GBR,set_longlines,50.0094
2012-02-11,JPN,drifting_longlines,970.1825
2012-02-11,KHM,drifting_longlines,23.7797
2012-02-11,KOR,drifting_longlines,490.3294
2012-02-11,KOR,set_longlines,133.7518
2012-02-11,NCL,drifting_longlines,47.1712
2012-02-11,NOR,set_longlines,24.1271
2012-02-11,NZL,drifting_longlines,22.0113
2012-02-11,NZL,set_longlines,23.7058
2012-02-11,PRT,drifting_longlines,70.2851
2012-02-11,REU,drifting_longlines,23.5871
2012-02-11,RUS,set_longlines,47.1187
2012-02-11,SHN,set_longlines,12.3779
2012-02-11,UKR,set_longlines,23.0829
2012-02-12,ARG,set_longlines,64.4435
2012-02-12,CHL,set_longlines,212.2655
2012-02-12,ESP,drifting_longlines,312.7569
2012-02-12,ESP,set_longlines,23.6964
2012-02-12,FRA,drifting_longlines,170.3258
2012-02-12,FRA,set_longlines,124.2825
2012-02-12,GBR,set_longlines,46.1912
2012-02-12,JPN,drifting_longlines,986.3838
2012-02-12,KHM,drifting_longlines,25.4617
2012-02-12,KOR,drifting_longlines,517.9718
2012-02-12,KOR,set_longlines,117.5632
2012-02-12,NCL,drifting_longlines,47.464
2012-02-12,NOR,set_longlines,23.2005
2012-02-12,NZL,drifting_longlines,25.3222
2012-02-12,NZL,set_longlines,24.2008
2012-02-12,PRT,drifting_longlines,75.2607
2012-02-12,REU,drifting_longlines,20.454
2012-02-12,RUS,set_longlines,46.4587
2012-02-12,SHN,set_longlines,23.6634
2012-02-12,SYC,drifting_longlines,23.6857
2012-02-12,TWN,drifting_longlines,15.8963
2012-02-12,UKR,set_longlines,23.0969
2012-02-13,ARG,set_longlines,74.5016
2012-02-13,CHL,set_longlines,213.1684
2012-02-13,ESP,drifting_longlines,314.03
2012-02-13,ESP,set_longlines,25.1268
2012-02-13,FRA,drifting_longlines,173.7855
2012-02-13,FRA,set_longlines,119.8766
2012-02-13,GBR,set_longlines,49.2835
2012-02-13,JPN,drifting_longlines,962.8778
2012-02-13,KHM,drifting_longlines,23.9889
2012-02-13,KOR,drifting_longlines,493.687
2012-02-13,KOR,set_longlines,105.9961
2012-02-13,NCL,drifting_longlines,47.5885
2012-02-13,NOR,set_longlines,24.5318
2012-02-13,NZL,drifting_longlines,23.5482
2012-02-13,NZL,set_longlines,23.0505
2012-02-13,PRT,drifting_longlines,70.1406
2012-02-13,REU,drifting_longlines,28.4565
2012-02-13,RUS,set_longlines,48.1009
2012-02-13,SHN,set_longlines,20.5724
2012-02-13,SYC,drifting_longlines,19.4222
2012-02-13,TWN,drifting_longlines,47.5972
2012-02-13,UKR,set_longlines,24.5724
2012-02-14,ARG,set_longlines,70.1976
2012-02-14,CHL,set_longlines,218.7227
2012-02-14,ESP,drifting_longlines,301.6875
2012-02-14,ESP,set_longlines,23.7219
2012-02-14,FRA,drifting_longlines,180.8899
2012-02-14,FRA,set_longlines,118.3325
2012-02-14,GBR,set_longlines,47.2806
2012-02-14,JPN,drifting_longlines,948.0482
2012-02-14,KHM,drifting_longlines,23.7554
2012-02-14,KOR,drifting_longlines,538.3592
2012-02-14,KOR,set_longlines,98.4466
2012-02-14,NCL,drifting_longlines,69.8338
2012-02-14,NOR,set_longlines,24.2704
2012-02-14,NZL,drifting_longlines,23.7127
2012-02-14,NZL,set_longlines,25.2005
2012-02-14,PRT,drifting_longlines,71.8927
2012-02-14,REU,drifting_longlines,27.6728
2012-02-14,RUS,set_longlines,47.9657
2012-02-14,SYC,drifting_longlines,25.1287
2012-02-14,TWN,drifting_longlines,54.0366
2012-02-14,UKR,set_longlines,23.0678
2012-02-15,ARG,set_longlines,70.9423
2012-02-15,CHL,set_longlines,217.7825
2012-02-15,ESP,drifting_longlines,300.9436
2012-02-15,ESP,set_longlines,23.6945
2012-02-15,FRA,drifting_longlines,184.1897
2012-02-15,FRA,set_longlines,118.2504
2012-02-15,GBR,set_longlines,46.7797
2012-02-15,JPN,drifting_longlines,950.3185
2012-02-15,KHM,drifting_longlines,23.9999
2012-02-15,KOR,drifting_longlines,609.7713
2012-02-15,KOR,set_longlines,123.723
2012-02-15,NCL,drifting_longlines,59.3796
2012-02-15,NOR,set_longlines,23.7169
2012-02-15,NZL,drifting_longlines,25.1476
2012-02-15,NZL,set_longlines,23.7005
2012-02-15,PRT,drifting_longlines,70.302
2012-02-15,REU,drifting_longlines,19.4579
2012-02-15,RUS,set_longlines,48.7662
2012-02-15,SYC,drifting_longlines,26.8742
2012-02-15,TWN,drifting_longlines,45.7744
2012-02-15,UKR,set_longlines,24.6361
2012-02-16,ARG,set_longlines,70.6262
2012-02-16,CHL,set_longlines,226.0582
2012-02-16,ESP,drifting_longlines,328.3922
2012-02-16,ESP,set_longlines,23.6163
2012-02-16,FRA,drifting_longlines,189.832
2012-02-16,FRA,set_longlines,111.0884
2012-02-16,GBR,set_longlines,47.2425
2012-02-16,JPN,drifting_longlines,925.0273
2012-02-16,KHM,drifting_longlines,23.4481
2012-02-16,KOR,drifting_longlines,593.896
2012-02-16,KOR,set_longlines,119.2779
2012-02-16,NCL,drifting_longlines,71.0138
2012-02-16,NOR,set_longlines,23.6163
2012-02-16,NZL,drifting_longlines,23.6536
2012-02-16,NZL,set_longlines,23.5505
2012-02-16,PRT,drifting_longlines,70.5114
2012-02-16,REU,drifting_longlines,25.2864
2012-02-16,RUS,set_longlines,47.2943
2012-02-16,SHN,set_longlines,9.2615
2012-02-16,SYC,drifting_longlines,24.9935
2012-02-16,TWN,drifting_longlines,49.6136
2012-02-16,UKR,set_longlines,22.1474
2012-02-17,ARG,set_longlines,68.7724
2012-02-17,CHL,set_longlines,247.7185
2012-02-17,ESP,drifting_longlines,326.1865
2012-02-17,ESP,set_longlines,23.6388
2012-02-17,FRA,drifting_longlines,206.4219
2012-02-17,FRA,set_longlines,99.1428
2012-02-17,GBR,set_longlines,47.8149
2012-02-17,JPN,drifting_longlines,912.9157
2012-02-17,KHM,drifting_longlines,24.1987
2012-02-17,KOR,drifting_longlines,764.5918
2012-02-17,KOR,set_longlines,106.5053
2012-02-17,NCL,drifting_longlines,70.8934
2012-02-17,NOR,set_longlines,23.8961
2012-02-17,NZL,drifting_longlines,23.718
2012-02-17,NZL,set_longlines,23.9111
2012-02-17,PRT,drifting_longlines,76.9226
2012-02-17,REU,drifting_longlines,27.2445
2012-02-17,RUS,set_longlines,47.6653
2012-02-17,SHN,set_longlines,28.3487
2012-02-17,SYC,drifting_longlines,24.3457
2012-02-17,TWN,drifting_longlines,48.6787
2012-02-17,UKR,set_longlines,24.0126
2012-02-18,ARG,set_longlines,76.2163
2012-02-18,CHL,set_longlines,238.2072
2012-02-18,ESP,drifting_longlines,314.7511
2012-02-18,ESP,set_longlines,25.1472
2012-02-18,FRA,drifting_longlines,217.8282
2012-02-18,FRA,set_longlines,94.6289
2012-02-18,GBR,set_longlines,48.0031
2012-02-18,JPN,drifting_longlines,889.0585
2012-02-18,KHM,drifting_longlines,23.3974
2012-02-18,KOR,drifting_longlines,802.7089
2012-02-18,KOR,set_longlines,130.3079
2012-02-18,NCL,drifting_longlines,75.324
2012-02-18,NOR,set_longlines,23.4261
2012-02-18,NZL,drifting_longlines,23.5427
2012-02-18,NZL,set_longlines,23.4952
2012-02-18,PRT,drifting_longlines,76.2686
2012-02-18,REU,drifting_longlines,20.0767
2012-02-18,RUS,set_longlines,48.2358
2012-02-18,SHN,set_longlines,12.6783
2012-02-18,SYC,drifting_longlines,23.8283
2012-02-18,TWN,drifting_longlines,47.5406
2012-02-18,UKR,set_longlines,24.6273
2012-02-19,ARG,set_longlines,68.8802
2012-02-19,CHL,set_longlines,234.8018
2012-02-19,ESP,drifting_longlines,306.6814
2012-02-19,ESP,set_longlines,23.7333
2012-02-19,FRA,drifting_longlines,205.9419
2012-02-19,FRA,set_longlines,82.5989
2012-02-19,GBR,set_longlines,47.5772
2012-02-19,JPN,drifting_longlines,888.0371
2012-02-19,KHM,drifting_longlines,24.3345
2012-02-19,KOR,drifting_longlines,788.5606
2012-02-19,KOR,set_longlines,119.137
2012-02-19,NCL,drifting_longlines,72.1566
2012-02-19,NOR,set_longlines,24.3146
2012-02-19,NZL,drifting_longlines,25.2655
2012-02-19,NZL,set_longlines,23.6508
2012-02-19,PRT,drifting_longlines,83.699
2012-02-19,REU,drifting_longlines,27.4755
2012-02-19,RUS,set_longlines,47.829
2012-02-19,SYC,drifting_longlines,23.7854
2012-02-19,TWN,drifting_longlines,47.6011
2012-02-19,UKR,set_longlines,22.9992
2012-02-20,ARG,set_longlines,72.1013
2012-02-20,CHL,set_longlines,242.6701
2012-02-20,ESP,drifting_longlines,287.0159
2012-02-20,ESP,set_longlines,23.6136
2012-02-20,FRA,drifting_longlines,207.1136
2012-02-20,FRA,set_longlines,116.6572
2012-02-20,GBR,set_longlines,48.8965
2012-02-20,JPN,drifting_longlines,825.5299
2012-02-20,KHM,drifting_longlines,23.0517
2012-02-20,KOR,drifting_longlines,818.203
2012-02-20,KOR,set_longlines,122.9471
2012-02-20,NCL,drifting_longlines,63.5686
2012-02-20,NOR,set_longlines,24.5878
2012-02-20,NZL,drifting_longlines,23.6687
2012-02-20,NZL,set_longlines,25.1005
2012-02-20,PRT,drifting_longlines,70.2439
2012-02-20,REU,drifting_longlines,19.8479
2012-02-20,RUS,set_longlines,47.1739
2012-02-20,SYC,drifting_longlines,23.475
2012-02-20,TWN,drifting_longlines,46.9417
2012-02-20,UKR,set_longlines,24.4324
2012-02-21,ARG,set_longlines,71.734
2012-02-21,CHL,set_longlines,240.0113
2012-02-21,ESP,drifting_longlines,306.1387
2012-02-21,ESP,set_longlines,23.6388
2012-02-21,FRA,drifting_longlines,271.958
2012-02-21,FRA,set_longlines,113.3229
2012-02-21,GBR,set_longlines,47.316
2012-02-21,JPN,drifting_longlines,849.5241
2012-02-21,KHM,drifting_longlines,23.086
2012-02-21,KOR,drifting_longlines,821.7356
2012-02-21,KOR,set_longlines,112.7382
2012-02-21,NCL,drifting_longlines,47.316
2012-02-21,NOR,set_longlines,23.1103
2012-02-21,NZL,drifting_longlines,25.1936
2012-02-21,NZL,set_longlines,23.7475
2012-02-21,PRT,drifting_longlines,75.0274
2012-02-21,REU,drifting_longlines,28.4031
2012-02-21,RUS,set_longlines,48.541
2012-02-21,SHN,set_longlines,4.7136
2012-02-21,SYC,drifting_longlines,23.0093
2012-02-21,TWN,drifting_longlines,46.1131
2012-02-21,UKR,set_longlines,23.6913
2012-02-22,ARG,set_longlines,71.171
2012-02-22,CHL,set_longlines,238.3046
2012-02-22,ESP,drifting_longlines,284.5418
2012-02-22,ESP,set_longlines,25.1416
2012-02-22,FRA,drifting_longlines,224.958
2012-02-22,FRA,set_longlines,110.4911
2012-02-22,GBR,set_longlines,47.172
2012-02-22,JPN,drifting_longlines,792.2195
2012-02-22,KHM,drifting_longlines,22.0874
2012-02-22,KOR,drifting_longlines,787.2844
2012-02-22,KOR,set_longlines,124.3516
2012-02-22,NCL,drifting_longlines,36.8999
2012-02-22,NOR,set_longlines,22.5392
2012-02-22,NZL,drifting_longlines,23.6271
2012-02-22,NZL,set_longlines,23.6002
2012-02-22,PRT,drifting_longlines,92.5805
2012-02-22,REU,drifting_longlines,20.4091
2012-02-22,RUS,set_longlines,47.2488
2012-02-22,SHN,set_longlines,18.9166
2012-02-22,SYC,drifting_longlines,22.0253
2012-02-22,TWN,drifting_longlines,43.9619
2012-02-22,UKR,set_longlines,23.6502
2012-02-23,ARG,set_longlines,74.1074
2012-02-23,CHL,set_longlines,236.2827
2012-02-23,ESP,drifting_longlines,309.7902
2012-02-23,ESP,set_longlines,23.72
2012-02-23,FRA,drifting_longlines,293.7372
2012-02-23,FRA,set_longlines,130.034
2012-02-23,GBR,set_longlines,48.8988
2012-02-23,JPN,drifting_longlines,914.5272
2012-02-23,KHM,drifting_longlines,25.6256
2012-02-23,KOR,drifting_longlines,860.189
2012-02-23,KOR,set_longlines,139.7655
2012-02-23,NCL,drifting_longlines,27.0916
2012-02-23,NOR,set_longlines,23.6411
2012-02-23,NZL,drifting_longlines,25.1877
2012-02-23,NZL,set_longlines,25.2005
2012-02-23,PRT,drifting_longlines,96.9594
2012-02-23,REU,drifting_longlines,23.6022
2012-02-23,RUS,set_longlines,49.1598
2012-02-23,SHN,set_longlines,26.7912
2012-02-23,SYC,drifting_longlines,24.1056
2012-02-23,TWN,drifting_longlines,49.8078
2012-02-23,UKR,set_longlines,23.61
2012-02-24,ARG,set_longlines,69.4044
2012-02-24,CHL,set_longlines,245.6781
2012-02-24,ESP,drifting_longlines,286.9963
